ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1945516245,2026-01-16T01:28:56.691000,2026-01-16T01:31:54.544000,buy,0.01,0.01,XAUUSD,4605.751,4604.92,4604.92,4609.657,-0.11,0,-0.83,,,sl
1945505518,2026-01-16T01:19:50.729000,2026-01-16T01:26:07.066000,buy,0.01,0.01,XAUUSD,4602.611,4606.743,4601.716,4610.341,-0.11,0,4.13,,,user
1945481743,2026-01-16T01:05:38.246000,2026-01-16T01:08:00.913000,sell,0.01,0.01,XAUUSD,4597.877,4600.116,4600.116,,-0.11,0,-2.24,,,sl
1945456003,2026-01-16T00:51:10.160000,2026-01-16T00:56:10.316000,sell,0.01,0.01,XAUUSD,4600.209,4602.071,4602.071,4591.076,-0.11,0,-1.86,,,sl
1945450552,2026-01-16T00:47:10.539000,2026-01-16T00:50:02.641000,buy,0.01,0.01,XAUUSD,4600.702,4599.884,4599.884,,-0.11,0,-0.82,,,sl
1945423900,2026-01-16T00:22:27.866000,2026-01-16T00:24:24.746000,buy,0.01,0.01,XAUUSD,4608.365,4607.848,4607.848,4614.957,-0.11,0,-0.52,,,sl
1945401428,2026-01-16T00:00:08.142000,2026-01-16T00:02:21.152000,buy,0.01,0.01,XAUUSD,4609.976,4607.835,4607.835,4614.815,-0.11,0,-2.14,,,sl
1945376198,2026-01-15T23:26:10.289000,2026-01-15T23:37:28.819000,sell,0.01,0.01,XAUUSD,4613.009,4610.955,4610.955,4605.449,-0.11,0,2.05,,,sl
1945361067,2026-01-15T23:02:20.551000,2026-01-15T23:14:21.082000,buy,0.01,0.01,XAUUSD,4618.923,4614.812,4614.812,,-0.11,0,-4.11,,,sl
1945362724,2026-01-15T23:05:32.260000,2026-01-15T23:06:49.894000,buy,0.01,0.01,XAUUSD,4619.994,4617.135,4617.871,,-0.11,0,-2.85,,,sl
1944635596,2026-01-15T14:14:51.294000,2026-01-15T14:24:28.761000,buy,0.01,0.02,XAUUSD,4598.428,4604.823,4595.865,4604.823,-0.22,0,6.39,,,tp
1944635596,2026-01-15T14:14:51.294000,2026-01-15T14:22:41.739000,buy,0.01,0.02,XAUUSD,4598.428,4601.638,4595.865,4604.823,,0,3.21,,,user
1944591239,2026-01-15T14:02:23.966000,2026-01-15T14:03:27.971000,sell,0.01,0.01,XAUUSD,4583.833,4590.68,4590.68,,-0.11,0,-6.85,,,sl
1943785220,2026-01-15T07:08:20.777000,2026-01-15T07:19:08.746000,buy,0.01,0.01,XAUUSD,4606.018,4613.302,4608.39,4616.185,-0.11,0,7.28,,,user
1943781592,2026-01-15T07:06:19.320000,2026-01-15T07:07:53.011000,buy,0.01,0.01,XAUUSD,4607.439,4606.603,4606.603,,-0.11,0,-0.84,,,sl
1943774459,2026-01-15T07:01:27.700000,2026-01-15T07:07:52.864000,buy,0.01,0.01,XAUUSD,4609.342,4606.453,4606.453,4622.46,-0.11,0,-2.89,,,sl
1942847787,2026-01-14T19:11:07.183000,2026-01-14T19:26:14.779000,buy,0.01,0.01,BTCUSD,96928.21,97351.72,97085.94,97528.76,-0.16,0,4.24,,,user
1942850678,2026-01-14T19:13:06.216000,2026-01-14T19:15:52.516000,buy,0.01,0.01,XAUUSD,4636.198,4634.827,4634.827,4639.381,-0.11,0,-1.37,,,sl
1942843592,2026-01-14T19:07:26.814000,2026-01-14T19:07:55.621000,buy,0.01,0.01,XAUUSD,4637.846,4636.733,4636.733,,-0.11,0,-1.12,,,sl
1942386434,2026-01-14T15:15:10.359000,2026-01-14T15:15:53.127000,sell,0.01,0.01,XAUUSD,4614.805,4616.683,4616.683,4603.982,-0.11,0,-1.87,,,sl
1942376843,2026-01-14T15:12:58.021000,2026-01-14T15:13:22.599000,sell,0.01,0.01,XAUUSD,4613.252,4615.2880000000005,4617.808,4601.337,-0.11,0,-2.04,,,user
1942348064,2026-01-14T15:07:20.841000,2026-01-14T15:09:10.618000,sell,0.01,0.01,XAUUSD,4608.938,4600.677,4609.209,4600.677,-0.11,0,8.26,,,tp
1942340460,2026-01-14T15:06:02.026000,2026-01-14T15:06:38.839000,sell,0.01,0.01,XAUUSD,4604.235,4609.626,4609.626,4596.988,-0.11,0,-5.39,,,sl
1942316507,2026-01-14T15:01:07.705000,2026-01-14T15:02:14.754000,sell,0.01,0.01,XAUUSD,4613.972,4606.057,4616.993,4604.403,-0.11,0,7.91,,,user
1942294549,2026-01-14T14:55:02.112000,2026-01-14T14:58:16.689000,sell,0.01,0.01,XAUUSD,4615.053,4618.187,4619.276,4608.135,-0.11,0,-3.14,,,user
1942246010,2026-01-14T14:45:01.978000,2026-01-14T14:48:42.078000,sell,0.01,0.01,XAUUSD,4617.837,4609.717,4620.825,4609.717,-0.11,0,8.12,,,tp
1942218572,2026-01-14T14:40:03.972000,2026-01-14T14:43:33.503000,sell,0.01,0.02,XAGUSD,90.797,90.581,,,-2,0,10.8,,,user
1942218572,2026-01-14T14:40:03.972000,2026-01-14T14:42:50.373000,sell,0.01,0.02,XAGUSD,90.797,90.705,,,,0,4.6,,,user
1942207163,2026-01-14T14:38:14.075000,2026-01-14T14:39:17.042000,sell,0.01,0.02,XAGUSD,91.131,91.077,91.613,90.842,-2,0,2.7,,,user
1942207163,2026-01-14T14:38:14.075000,2026-01-14T14:38:25.619000,sell,0.01,0.02,XAGUSD,91.131,91.09700000000001,91.613,90.842,,0,1.7,,,user
1942186593,2026-01-14T14:33:22.394000,2026-01-14T14:33:29.053000,buy,0.02,0.02,XAGUSD,91.403,91.526,91.219,91.746,-2,0,12.3,,,user
1942166711,2026-01-14T14:28:27.003000,2026-01-14T14:30:01.470000,buy,0.01,0.01,XAGUSD,91.968,91.844,91.844,92.13,-1,0,-6.2,,,sl
1942126448,2026-01-14T14:10:37.809000,2026-01-14T14:11:03.641000,buy,0.01,0.01,XAGUSD,91.932,91.787,91.787,92.314,-1,0,-7.25,,,sl
1942111608,2026-01-14T14:06:19.635000,2026-01-14T14:07:49.441000,buy,0.01,0.01,XAGUSD,92.002,91.884,91.884,92.419,-1,0,-5.9,,,sl
1942102828,2026-01-14T14:03:23.461000,2026-01-14T14:05:32.178000,buy,0.01,0.01,XAUUSD,4637.82,4635.409,4635.409,,-0.11,0,-2.41,,,sl
1942080983,2026-01-14T13:53:16.039000,2026-01-14T13:59:45.166000,buy,0.01,0.02,XAUUSD,4633.659,4635.862,4632.936,4635.862,-0.22,0,2.2,,,tp
1942080983,2026-01-14T13:53:16.039000,2026-01-14T13:56:30.069000,buy,0.01,0.02,XAUUSD,4633.659,4635.234,4632.936,4635.862,,0,1.57,,,user
1942043025,2026-01-14T13:40:48.802000,2026-01-14T13:50:19.177000,buy,0.01,0.01,XAUUSD,4632.65,4631.773,4631.773,,-0.11,0,-0.88,,,sl
1942009013,2026-01-14T13:31:04.386000,2026-01-14T13:32:02.058000,buy,0.01,0.01,XAUUSD,4632.322,4629.396,4629.396,,-0.11,0,-2.92,,,sl
1941986125,2026-01-14T13:24:42.720000,2026-01-14T13:25:41.893000,buy,0.01,0.01,XAUUSD,4634.244,4632.091,4632.091,,-0.11,0,-2.15,,,sl
1941917976,2026-01-14T13:01:59.501000,2026-01-14T13:05:45.620000,buy,0.01,0.01,XAUUSD,4636.822,4632.9890000000005,4627.426,4646.761,-0.11,0,-3.83,,,user
1941728741,2026-01-14T11:09:02.307000,2026-01-14T11:18:24.296000,buy,0.01,0.01,XAUUSD,4634.551,4634.905,4634.905,4638.979,-0.11,0,0.36,,,sl
1941645458,2026-01-14T10:12:41.538000,2026-01-14T10:43:29.590000,buy,0.01,0.01,XAUUSD,4630.58,4637.003,4635.016,4638.889,-0.11,0,6.42,,,user
1941637541,2026-01-14T10:06:55.365000,2026-01-14T10:08:42.478000,buy,0.01,0.01,XAUUSD,4631.551,4629.229,4629.602,4639.586,-0.11,0,-2.32,,,sl
1941547093,2026-01-14T09:11:04.907000,2026-01-14T09:14:42.723000,buy,0.01,0.01,XAUUSD,4636.569,4638.659,4636.102,4641.197,-0.11,0,2.09,,,user
1941486409,2026-01-14T08:36:45.362000,2026-01-14T08:46:28.227000,buy,0.01,0.01,XAUUSD,4629.611,4635,4628.556,4637.318,-0.11,0,5.39,,,user
1941401610,2026-01-14T08:03:36.166000,2026-01-14T08:38:00.264000,buy,0.01,0.01,BTCUSD,95260.22,94987.69,94993.45,96901.04,-0.16,0,-2.72,,,sl
1941469938,2026-01-14T08:29:16.608000,2026-01-14T08:33:50.710000,buy,0.01,0.01,XAUUSD,4625.487,4627.1410000000005,4625.027,4632.844,-0.11,0,1.65,,,user
1941467098,2026-01-14T08:28:22.610000,2026-01-14T08:28:34.410000,buy,0.01,0.01,XAUUSD,4623.414,4622.14,4622.14,,-0.11,0,-1.27,,,sl
1941460892,2026-01-14T08:26:16.737000,2026-01-14T08:27:25.350000,buy,0.01,0.01,XAUUSD,4624.776,4622.857,4622.857,,-0.11,0,-1.92,,,sl
1941458557,2026-01-14T08:25:33.851000,2026-01-14T08:26:01.692000,buy,0.01,0.01,XAUUSD,4624.8,4623.599,4623.599,,-0.11,0,-1.2,,,sl
1941445033,2026-01-14T08:20:21.055000,2026-01-14T08:20:49.411000,buy,0.01,0.01,BTCUSD,95174.14,95235.29000000001,95142.48,,-0.16,0,0.61,,,user
1941347583,2026-01-14T07:30:53.771000,2026-01-14T07:55:36.270000,buy,0.01,0.01,XAUUSD,4635.672,4633.271,4633.271,4641.56,-0.11,0,-2.4,,,sl
1941310974,2026-01-14T07:13:06.159000,2026-01-14T07:28:22.496000,buy,0.01,0.01,XAUUSD,4633.336,4638.387,4634.248,4641.529,-0.11,0,5.05,,,user
1941307587,2026-01-14T07:10:38.063000,2026-01-14T07:11:30.119000,buy,0.01,0.01,XAUUSD,4633.4,4632.205,4632.205,4639.293,-0.11,0,-1.19,,,sl
1941289145,2026-01-14T07:00:06.814000,2026-01-14T07:06:49.667000,buy,0.01,0.01,XAUUSD,4635.448,4632.662,4632.662,4641.43,-0.11,0,-2.79,,,sl
1941275862,2026-01-14T06:53:24.348000,2026-01-14T06:59:48.199000,buy,0.01,0.01,XAUUSD,4631.762,4636.827,4630.673,4646.378,-0.11,0,5.07,,,user
1941260815,2026-01-14T06:45:08.432000,2026-01-14T06:54:03.655000,buy,0.01,0.01,XAUUSD,4632.017,4632.621,4629.666,4641.005,-0.11,0,0.6,,,user
1941271820,2026-01-14T06:50:38.494000,2026-01-14T06:51:38.432000,buy,0.01,0.01,XAUUSD,4632.308,4631.517,4631.517,,-0.11,0,-0.79,,,sl
1941252251,2026-01-14T06:40:20.784000,2026-01-14T06:41:03.066000,sell,0.01,0.01,XAUUSD,4629.044,4630.909,4630.909,4624.051,-0.11,0,-1.87,,,sl
1940735652,2026-01-14T01:50:49.187000,2026-01-14T01:52:41.168000,buy,0.01,0.01,XAUUSD,4614.322,4617.347,4613.769,4620.387,-0.11,0,3.03,,,user
1940727093,2026-01-14T01:44:06.930000,2026-01-14T01:48:44.125000,buy,0.01,0.01,XAUUSD,4615.58,4614.905,4615.468,4620.345,-0.11,0,-0.67,,,sl
1940685848,2026-01-14T01:10:14.856000,2026-01-14T01:39:40.286000,buy,0.01,0.01,BTCUSD,95343.6,95276.09,95276.09,95931.13,-0.16,0,-0.68,,,sl
1940716621,2026-01-14T01:35:36.066000,2026-01-14T01:37:38.425000,buy,0.01,0.01,XAUUSD,4615.234,4618.111,4614.978,4619.171,-0.11,0,2.88,,,user
1940661255,2026-01-14T00:57:46.601000,2026-01-14T01:00:03.479000,buy,0.01,0.01,XAUUSD,4607.767,4606.837,4607.521,,-0.11,0,-0.93,,,sl
1940638069,2026-01-14T00:31:31.223000,2026-01-14T00:33:34.345000,buy,0.01,0.01,XAUUSD,4609.028,4610.1140000000005,4607.856,4612.204,-0.11,0,1.08,,,user
1940628711,2026-01-14T00:24:26.276000,2026-01-14T00:26:57.802000,buy,0.01,0.01,XAUUSD,4604.317,4608.887,4601.856,4608.887,-0.11,0,4.57,,,tp
1940619661,2026-01-14T00:13:22.078000,2026-01-14T00:21:17.488000,buy,0.01,0.01,XAUUSD,4605.991,4604.787,4604.787,4621.986,-0.11,0,-1.2,,,sl
1940600640,2026-01-13T23:56:13.908000,2026-01-14T00:10:11.224000,buy,0.01,0.01,XAUUSD,4598.509,4606.028,4598.046,4609.484,-0.11,0,7.52,,,user
1940527444,2026-01-13T20:45:17.166000,2026-01-13T20:46:19.715000,sell,0.01,0.01,XAUUSD,4584.394,4585.166,4587.676,,-0.11,0,-0.78,,,user
1940104461,2026-01-13T15:45:47.823000,2026-01-13T15:45:52.339000,buy,0.01,0.01,XAUUSD,4615.097,4614.823,4612.297,,-0.11,0,-0.28,,,user
1940091720,2026-01-13T15:41:21.060000,2026-01-13T15:41:39.405000,buy,0.01,0.01,XAUUSD,4607.453,4608.9890000000005,4605.85,,-0.11,0,1.54,,,user
1940059373,2026-01-13T15:30:52.087000,2026-01-13T15:31:03.250000,buy,0.01,0.01,XAUUSD,4607.974,4609.962,4605.454,,-0.11,0,1.99,,,user
1940048551,2026-01-13T15:27:02.632000,2026-01-13T15:27:16.244000,sell,0.01,0.01,XAUUSD,4606.566,4607.869,4610.192,4603.206,-0.11,0,-1.3,,,user
1940032892,2026-01-13T15:23:11.133000,2026-01-13T15:23:24.233000,sell,0.01,0.01,XAUUSD,4608.569,4606.957,4611.005,4605.218,-0.11,0,1.61,,,user
1940013680,2026-01-13T15:19:05.839000,2026-01-13T15:19:18.332000,buy,0.01,0.01,XAUUSD,4605.839,4607.652,4603.568,,-0.11,0,1.81,,,user
1939998739,2026-01-13T15:16:41.059000,2026-01-13T15:17:41.397000,buy,0.01,0.01,XAUUSD,4617.179,4615.304,4615.304,4624.871,-0.11,0,-1.88,,,sl
1939991240,2026-01-13T15:14:39.430000,2026-01-13T15:15:54.568000,buy,0.01,0.01,XAUUSD,4622.425,4619.246,4619.543,,-0.11,0,-3.18,,,sl
1939987657,2026-01-13T15:13:14.318000,2026-01-13T15:13:19.864000,buy,0.01,0.01,XAUUSD,4623.765,4623.752,4621.48,,-0.11,0,-0.02,,,user
1939983619,2026-01-13T15:12:03.677000,2026-01-13T15:12:12.611000,buy,0.01,0.01,XAUUSD,4622.581,4621.968,4620.875,,-0.11,0,-0.61,,,user
1939979672,2026-01-13T15:11:03.158000,2026-01-13T15:11:09.089000,buy,0.01,0.01,XAUUSD,4621.19,4623.128,4618.913,,-0.11,0,1.94,,,user
1939975491,2026-01-13T15:09:12.744000,2026-01-13T15:09:25.098000,buy,0.01,0.01,XAUUSD,4617.788,4618.811,4616.031,,-0.11,0,1.02,,,user
1939972785,2026-01-13T15:08:26.576000,2026-01-13T15:08:37.929000,buy,0.01,0.01,XAUUSD,4619.696,4618.85,4618.85,,-0.11,0,-0.85,,,sl
1939971973,2026-01-13T15:08:09.424000,2026-01-13T15:08:13.933000,buy,0.01,0.01,XAUUSD,4619.323,4619.189,,,-0.11,0,-0.13,,,user
1939939715,2026-01-13T15:01:08.282000,2026-01-13T15:01:20.081000,buy,0.01,0.01,XAUUSD,4627.338,4625.6050000000005,,,-0.11,0,-1.73,,,user
1939809390,2026-01-13T14:28:05.797000,2026-01-13T14:28:23.455000,buy,0.01,0.01,XAUUSD,4621.612,4620.605,4620.605,,-0.11,0,-1,,,sl
1939745756,2026-01-13T14:07:56.260000,2026-01-13T14:25:03.085000,buy,0.01,0.01,XAUUSD,4615.12,4622.618,4614.591,,-0.11,0,7.5,,,user
1939587977,2026-01-13T13:30:05.430000,2026-01-13T13:55:30.574000,buy,0.01,0.03,XAUUSD,4607.252,4611.633,4590.702,,-0.33,0,4.38,,,user
1939702163,2026-01-13T13:54:00.945000,2026-01-13T13:54:23.278000,buy,0.01,0.01,XAUUSD,4615.454,4612.662,4612.662,4620.135,-0.11,0,-2.79,,,sl
1939587977,2026-01-13T13:30:05.430000,2026-01-13T13:31:30.133000,buy,0.01,0.03,XAUUSD,4607.252,4606.909,4590.702,,,0,-0.34,,,user
1939587977,2026-01-13T13:30:05.430000,2026-01-13T13:30:27.866000,buy,0.01,0.03,XAUUSD,4607.252,4612.401,4590.702,,,0,5.15,,,user
1939498620,2026-01-13T12:53:58.034000,2026-01-13T13:09:42.269000,buy,0.01,0.01,XAUUSD,4591.508,4598.538,4589.387,4598.538,-0.11,0,7.03,,,tp
1939220813,2026-01-13T09:48:15.235000,2026-01-13T09:48:52.942000,buy,0.01,0.01,XAUUSD,4588.643,4587.72,4586.919,4592.624,-0.11,0,-0.92,,,user
1939217082,2026-01-13T09:45:41.643000,2026-01-13T09:47:19.918000,buy,0.01,0.01,XAUUSD,4591.153,4589.525,4589.525,4595.765,-0.11,0,-1.62,,,sl
1939215410,2026-01-13T09:44:55.601000,2026-01-13T09:45:15.922000,buy,0.01,0.01,XAUUSD,4591.06,4589.879,4589.879,4596.115,-0.11,0,-1.18,,,sl
1939203153,2026-01-13T09:40:03.637000,2026-01-13T09:42:10.295000,buy,0.01,0.01,XAUUSD,4590.369,4588.011,4588.328,4593.751,-0.11,0,-2.36,,,sl
1939188578,2026-01-13T09:28:04.939000,2026-01-13T09:37:04.108000,sell,0.01,0.01,XAUUSD,4589.749,4588.992,4591.453,4584.772,-0.11,0,0.76,,,user
1939191477,2026-01-13T09:30:39.055000,2026-01-13T09:32:26.799000,sell,0.01,0.01,XAUUSD,4589.358,4589.343,4590.35,4584.489,-0.11,0,0.02,,,user
1939172707,2026-01-13T09:18:36.838000,2026-01-13T09:25:09.800000,buy,0.01,0.01,XAUUSD,4592.222,4589.311,4589.921,4597.705,-0.11,0,-2.91,,,sl
1938542279,2026-01-13T03:03:49.747000,2026-01-13T08:33:43.383000,buy,0.01,0.01,USOIL,59.532,59.582,58.774,61.656,-0.13,0,0.5,,,user
1939082967,2026-01-13T08:24:04.907000,2026-01-13T08:26:14.118000,buy,0.01,0.01,XAUUSD,4587.831,4590.963,4587.889,4590.963,-0.11,0,3.13,,,tp
1939080859,2026-01-13T08:22:38.572000,2026-01-13T08:23:01.064000,buy,0.01,0.01,XAUUSD,4587.807,4587.028,4587.028,,-0.11,0,-0.78,,,sl
1939072691,2026-01-13T08:17:25.603000,2026-01-13T08:21:11.330000,buy,0.01,0.01,XAUUSD,4585.494,4589.496,4583.66,4594.765,-0.11,0,4.01,,,user
1938545746,2026-01-13T03:06:29.164000,2026-01-13T03:11:15.597000,buy,0.01,0.01,XAUUSD,4595.557,4597.052,4593.83,4599.382,-0.11,0,1.49,,,user
1938515558,2026-01-13T02:45:04.637000,2026-01-13T02:57:34.311000,buy,0.01,0.05,XAUUSD,4590.085,4592.997,4587.766,4655.352,-0.55,0,2.91,,,user
1938515558,2026-01-13T02:45:04.637000,2026-01-13T02:46:45.781000,buy,0.01,0.05,XAUUSD,4590.085,4593,4587.766,4655.352,,0,2.91,,,user
1938515558,2026-01-13T02:45:04.637000,2026-01-13T02:46:12.069000,buy,0.01,0.05,XAUUSD,4590.085,4592.53,4587.766,4655.352,,0,2.44,,,user
1938515558,2026-01-13T02:45:04.637000,2026-01-13T02:45:32.526000,buy,0.02,0.05,XAUUSD,4590.085,4590.705,4587.766,4655.352,,0,1.24,,,user
1938497354,2026-01-13T02:30:46.965000,2026-01-13T02:43:15.215000,buy,0.01,0.01,XAUUSD,4585.264,4587.336,4584.942,,-0.11,0,2.08,,,user
1938493898,2026-01-13T02:28:18.396000,2026-01-13T02:29:03.521000,sell,0.05,0.05,XAUUSD,4585.46,4584.418,4585.905,4584.418,-0.55,0,5.21,,,tp
1938493303,2026-01-13T02:27:21.834000,2026-01-13T02:27:42.700000,buy,0.05,0.05,XAUUSD,4585.454,4584.666,4584.666,,-0.55,0,-3.94,,,sl
1938491841,2026-01-13T02:25:42.277000,2026-01-13T02:26:41.308000,buy,0.03,0.03,XAUUSD,4585.832,4584.92,4584.92,4587.632,-0.33,0,-2.74,,,sl
1938444961,2026-01-13T01:51:53.913000,2026-01-13T01:53:56.096000,sell,0.03,0.03,XAUUSD,4582.187,4581.049,4583.757,4579.487,-0.33,0,3.41,,,user
1938438208,2026-01-13T01:46:08.203000,2026-01-13T01:46:53.565000,buy,0.01,0.01,XAUUSD,4584.685,4582.327,4582.806,4591.222,-0.11,0,-2.36,,,sl
1938434997,2026-01-13T01:43:19.311000,2026-01-13T01:43:54.012000,buy,0.02,0.02,XAUUSD,4584.925,4582.693,4582.693,,-0.22,0,-4.46,,,sl
1938432086,2026-01-13T01:41:35.772000,2026-01-13T01:42:04.493000,buy,0.01,0.01,XAUUSD,4585.018,4583.366,4583.366,,-0.11,0,-1.65,,,sl
1938421776,2026-01-13T01:36:26.411000,2026-01-13T01:38:02.695000,buy,0.01,0.01,XAUUSD,4579.75,4581.174,4575.712,,-0.11,0,1.42,,,user
1938391826,2026-01-13T01:20:31.378000,2026-01-13T01:26:24.681000,buy,0.01,0.01,XAUUSD,4586.098,4585.889,4585.889,4593.299,-0.11,0,-0.21,,,sl
1938373402,2026-01-13T01:09:26.401000,2026-01-13T01:12:47.793000,buy,0.01,0.01,XAUUSD,4590.802,4594.467,4586.807,,-0.11,0,3.67,,,user
1938302796,2026-01-13T00:07:04.286000,2026-01-13T01:04:38.041000,buy,0.01,0.01,XAUUSD,4595.279,4581.816,4581.816,,-0.11,0,-13.46,,,sl
1938360083,2026-01-13T01:02:44.152000,2026-01-13T01:02:55.328000,buy,0.01,0.01,XAUUSD,4584.073,4582.601,,,-0.11,0,-1.47,,,user
1938346883,2026-01-13T00:53:20.004000,2026-01-13T00:53:35.912000,buy,0.01,0.01,XAUUSD,4589.175,4589.902,,,-0.11,0,0.72,,,user
1938298352,2026-01-13T00:02:43.046000,2026-01-13T00:04:36.764000,buy,0.01,0.01,XAUUSD,4597.347,4593.884,4594.43,,-0.11,0,-3.47,,,sl
1938169027,2026-01-12T19:15:14.729000,2026-01-12T19:22:11.528000,buy,0.01,0.01,XAUUSD,4613.928,4612.841,4612.841,4619.12,-0.11,0,-1.09,,,sl
1937950597,2026-01-12T16:24:08.275000,2026-01-12T16:24:41.990000,buy,0.01,0.01,XAUUSD,4624.439,4622.296,4622.65,,-0.11,0,-2.14,,,sl
1937943799,2026-01-12T16:20:43.480000,2026-01-12T16:22:08.818000,buy,0.01,0.01,XAUUSD,4629.405,4628.487,4622.652,,-0.11,0,-0.92,,,user
1937934917,2026-01-12T16:16:19.220000,2026-01-12T16:18:52.916000,buy,0.01,0.01,XAUUSD,4629.329,4627.539,4627.832,,-0.11,0,-1.79,,,sl
1937915932,2026-01-12T16:07:31.525000,2026-01-12T16:12:22.765000,buy,0.01,0.01,XAUUSD,4623.457,4622.59,4622.59,4628.822,-0.11,0,-0.87,,,sl
1937899644,2026-01-12T16:00:42.224000,2026-01-12T16:01:50.775000,buy,0.01,0.02,XAUUSD,4622.073,4620.686,4620.686,4626.361,-0.22,0,-1.38,,,sl
1937899644,2026-01-12T16:00:42.224000,2026-01-12T16:01:16.948000,buy,0.01,0.02,XAUUSD,4622.073,4622.64,4620.686,4626.361,,0,0.57,,,user
1937864681,2026-01-12T15:46:49.252000,2026-01-12T15:55:36.278000,buy,0.01,0.01,XAUUSD,4620.511,4618.372,4618.372,4629.734,-0.11,0,-2.14,,,sl
1937826568,2026-01-12T15:28:30.461000,2026-01-12T15:37:02.855000,buy,0.01,0.01,XAUUSD,4619.89,4625.3060000000005,4620.139,4626.893,-0.11,0,5.42,,,user
1937808267,2026-01-12T15:23:02.062000,2026-01-12T15:26:32.430000,buy,0.01,0.01,XAUUSD,4615.122,4621.607,4615.014,4622.53,-0.11,0,6.49,,,user
1937654601,2026-01-12T14:36:33.440000,2026-01-12T15:07:50.573000,buy,0.01,0.01,XAUUSD,4596.269,4615.456,4593.893,,-0.11,0,19.19,,,user
1937615361,2026-01-12T14:28:28.764000,2026-01-12T14:29:54.999000,buy,0.01,0.01,XAUUSD,4590.828,4588.828,4563.776,,-0.11,0,-2,,,user
1937596273,2026-01-12T14:25:47.472000,2026-01-12T14:25:58.631000,buy,0.01,0.01,XAUUSD,4593.338,4587.973,4589.27,4617.6,-0.11,0,-5.37,,,sl
1937574379,2026-01-12T14:18:45.560000,2026-01-12T14:19:47.634000,buy,0.01,0.01,XAUUSD,4597.732,4595.841,4589.686,4618.009,-0.11,0,-1.89,,,user
1937567918,2026-01-12T14:17:00.429000,2026-01-12T14:17:18.868000,buy,0.01,0.01,XAUUSD,4593.863,4594.93,4590.435,4614.127,-0.11,0,1.07,,,user
1937553209,2026-01-12T14:13:29.295000,2026-01-12T14:13:38.020000,buy,0.01,0.01,XAUUSD,4595.97,4596.814,4592.581,4600.191,-0.11,0,0.84,,,user
1937546490,2026-01-12T14:11:26.188000,2026-01-12T14:11:53.202000,buy,0.02,0.02,XAUUSD,4595.953,4597.975,4589.524,,-0.22,0,4.04,,,user
1937511478,2026-01-12T14:04:19.817000,2026-01-12T14:08:49.213000,buy,0.01,0.01,XAUUSD,4604.592,4598.157,4598.157,,-0.11,0,-6.43,,,sl
1937490461,2026-01-12T14:01:17.381000,2026-01-12T14:02:50.476000,buy,0.01,0.01,XAUUSD,4613.027,4608.867,4608.867,,-0.11,0,-4.16,,,sl
1937411201,2026-01-12T13:35:28.871000,2026-01-12T13:48:04.983000,buy,0.01,0.02,XAUUSD,4608.015,4614.599,4606.266,4614.599,-0.22,0,6.58,,,tp
1937411201,2026-01-12T13:35:28.871000,2026-01-12T13:35:57.112000,buy,0.01,0.02,XAUUSD,4608.015,4608.831,4606.266,4614.599,,0,0.81,,,user
1936859082,2026-01-12T08:48:34.443000,2026-01-12T13:21:09.449000,buy,0.01,0.02,XAUUSD,4594.122,4607.671,4578.633,4770.146,-0.22,0,13.55,,,user
1937294560,2026-01-12T13:01:40.441000,2026-01-12T13:03:40.470000,buy,0.01,0.01,XAUUSD,4592.131,4594.900000000001,,,-0.11,0,2.77,,,user
1937183226,2026-01-12T11:59:33.560000,2026-01-12T12:57:12.736000,buy,0.01,0.01,XAUUSD,4583.318,4588.764,4569.696,,-0.11,0,5.44,,,user
1937253161,2026-01-12T12:36:10.617000,2026-01-12T12:51:32.076000,buy,0.01,0.01,XAUUSD,4584.658,4589.177,4583.484,,-0.11,0,4.52,,,user
1937249307,2026-01-12T12:34:05.270000,2026-01-12T12:35:09.662000,buy,0.01,0.01,XAUUSD,4584.913,4584.9580000000005,4583.477,,-0.11,0,0.05,,,user
1937171093,2026-01-12T11:53:49.423000,2026-01-12T11:56:17.591000,buy,0.01,0.01,XAUUSD,4585.312,4582.903,4582.903,4589.794,-0.11,0,-2.41,,,sl
1937077663,2026-01-12T10:57:54.461000,2026-01-12T11:00:01.758000,buy,0.01,0.01,XAUUSD,4595.07,4593.9,4593.9,4599.357,-0.11,0,-1.17,,,sl
1937046777,2026-01-12T10:35:35.776000,2026-01-12T10:40:40.608000,buy,0.01,0.01,XAUUSD,4588.331,4592.125,4588.271,4596.905,-0.11,0,3.8,,,user
1936907096,2026-01-12T09:11:01.865000,2026-01-12T09:13:52.059000,buy,0.01,0.01,XAUUSD,4597.508,4597.638,4595.111,,-0.11,0,0.13,,,user
1936859082,2026-01-12T08:48:34.443000,2026-01-12T08:50:42.234000,buy,0.01,0.02,XAUUSD,4594.122,4595.393,4578.633,4770.146,,0,1.27,,,user
1935836492,2026-01-12T00:02:51.473000,2026-01-12T00:03:59.882000,buy,0.02,0.02,XAUUSD,4541.833,4543.538,,4543.538,-0.22,0,3.41,,,tp
1935822439,2026-01-11T23:51:59.339000,2026-01-11T23:56:37.189000,buy,0.01,0.01,XAUUSD,4542.132,4538.904,4539.262,4547.159,-0.11,0,-3.23,,,sl
